id_tramo;lat1;lon1;lat2;lon2;vel_max
942;42.5953326;-5.5707447;42.5958795;-5.5710058;30
943;42.5958795;-5.5710058;42.5959191;-5.5710276;30
944;42.5959191;-5.5710276;42.5959882;-5.5710642;30
945;42.5937914;-5.5703139;42.5938782;-5.5704101;30
946;42.5937914;-5.5703139;42.5937784;-5.5702846;30
947;42.5937784;-5.5702846;42.5937468;-5.5702131;30
948;42.5937468;-5.5702131;42.593732;-5.5701742;30
949;42.593732;-5.5701742;42.593432;-5.569384;30
950;42.593432;-5.569384;42.5931233;-5.5685777;30
951;42.5931233;-5.5685777;42.593021;-5.5683161;30
952;42.6081932;-5.5846693;42.6083582;-5.58475;30
953;42.5963554;-5.578387;42.5963062;-5.5783899;30
954;42.5963062;-5.5783899;42.5962378;-5.5783693;30
955;42.5962378;-5.5783693;42.596213;-5.578349;30
956;42.596213;-5.578349;42.5961743;-5.5783076;30
957;42.5961743;-5.5783076;42.5961428;-5.5782526;30
958;42.5961428;-5.5782526;42.5961221;-5.5781888;30
959;42.5937646;-5.5589129;42.5939034;-5.5590881;30
960;42.5937646;-5.5589129;42.5938048;-5.5589156;30
961;42.5938048;-5.5589156;42.5938407;-5.558904;30
962;42.5938407;-5.558904;42.5938667;-5.558873;30
963;42.5938667;-5.558873;42.5939073;-5.5587577;30
964;42.5939338;-5.572027;42.5939231;-5.5722906;30
965;42.5939338;-5.572027;42.5938607;-5.5718183;30
966;42.5939338;-5.572027;42.5939012;-5.5721758;50
967;42.5939012;-5.5721758;42.5938772;-5.5722202;50
968;42.5938772;-5.5722202;42.5938278;-5.5722761;50
969;42.5961166;-5.5780292;42.5961701;-5.577839;30
970;42.5961701;-5.577839;42.5962107;-5.5777124;30
971;42.5938607;-5.5718183;42.5938726;-5.5715813;30
972;42.5938726;-5.5715813;42.59389;-5.5709765;30
973;42.59389;-5.5709765;42.5938901;-5.5709256;30
974;42.5938901;-5.5709256;42.5938875;-5.5708348;30
975;42.5908556;-5.5632247;42.5909366;-5.5632181;50
976;42.5908556;-5.5632247;42.5909277;-5.5631744;30
977;42.5908992;-5.5627588;42.5910426;-5.5631037;50
978;42.5908992;-5.5627588;42.5910075;-5.5628578;30
979;42.5910075;-5.5628578;42.5911061;-5.5628986;30
980;42.5911061;-5.5628986;42.5911896;-5.5629185;30
981;42.5911896;-5.5629185;42.5912236;-5.5629267;30
982;42.5911104;-5.5632542;42.5912029;-5.5634418;30
983;42.5912236;-5.5629267;42.5910977;-5.5631095;30
984;42.5910977;-5.5631095;42.591097;-5.5631624;30
985;42.591097;-5.5631624;42.5911104;-5.5632542;30
986;42.5912236;-5.5629267;42.5912564;-5.5628929;30
987;42.5912564;-5.5628929;42.5912836;-5.5628632;30
988;42.5912836;-5.5628632;42.5913746;-5.5627692;30
989;42.5913746;-5.5627692;42.5914074;-5.5627353;30
990;42.5909277;-5.5631744;42.5910426;-5.5631037;30
991;42.5909277;-5.5631744;42.5909115;-5.5631099;50
992;42.5909115;-5.5631099;42.5908764;-5.5629824;50
993;42.5908764;-5.5629824;42.5908293;-5.5628521;50
994;42.5984288;-5.5720042;42.5986285;-5.5722039;30
995;42.5986285;-5.5722039;42.5988188;-5.5723716;30
996;42.5935799;-5.5592859;42.5936413;-5.559199;30
997;42.5936413;-5.559199;42.5937055;-5.559127;30
998;42.5937055;-5.559127;42.5937293;-5.5591058;30
999;42.5937293;-5.5591058;42.5937591;-5.5590913;30
1000;42.5937591;-5.5590913;42.5937932;-5.5590835;30
1001;42.5937932;-5.5590835;42.5938332;-5.5590908;30
1002;42.5938332;-5.5590908;42.5938689;-5.5591137;30
1003;42.5938689;-5.5591137;42.593929;-5.5591984;30
1004;42.5937293;-5.5591058;42.5937281;-5.559167;30
1005;42.5937281;-5.559167;42.5937179;-5.5592145;30
1006;42.5937179;-5.5592145;42.5936913;-5.5592524;30
1007;42.5936913;-5.5592524;42.5936197;-5.5593314;30
1008;42.5936197;-5.5593314;42.5935245;-5.5594226;30
1009;42.6031849;-5.5794422;42.6032306;-5.5795493;30
1010;42.6032306;-5.5795493;42.6032486;-5.5795777;30
1011;42.6032486;-5.5795777;42.6032931;-5.5796477;30
1012;42.6018546;-5.5748885;42.6018489;-5.5750025;30
1013;42.6018489;-5.5750025;42.6018453;-5.5750189;30
1014;42.6018453;-5.5750189;42.6018294;-5.5750922;30
1015;42.6114626;-5.5869479;42.6111847;-5.586769;30
1016;42.6114626;-5.5869479;42.6112992;-5.5869486;30
1017;42.6112992;-5.5869486;42.6112146;-5.5870635;30
1018;42.6115257;-5.5867659;42.6117272;-5.5869101;30
1019;42.6115257;-5.5867659;42.6115894;-5.5867496;30
1020;42.6115894;-5.5867496;42.6116437;-5.5867148;30
1021;42.6116437;-5.5867148;42.6117078;-5.5865943;30
1022;42.6117078;-5.5865943;42.611687;-5.5867067;30
1023;42.611687;-5.5867067;42.611684;-5.586785;30
1024;42.611684;-5.586785;42.6117075;-5.5868644;30
1025;42.6117075;-5.5868644;42.6117272;-5.5869101;30
1026;42.6120034;-5.5874446;42.6117138;-5.5871511;30
1027;42.6120034;-5.5874446;42.6118589;-5.5874067;30
1028;42.6118589;-5.5874067;42.6117682;-5.587442;30
1029;42.6117682;-5.587442;42.6116957;-5.5875303;30
1030;42.6320985;-5.599067;42.6319829;-5.5992252;30
1031;42.6096308;-5.5823068;42.6096882;-5.5821641;30
1032;42.6096882;-5.5821641;42.6096991;-5.5821371;30
1033;42.6096991;-5.5821371;42.6097316;-5.5820727;30
1034;42.6097316;-5.5820727;42.6097634;-5.5820371;30
1035;42.6096308;-5.5823068;42.6096393;-5.5821259;30
1036;42.6096393;-5.5821259;42.6096363;-5.5820407;30
1037;42.6096363;-5.5820407;42.6096076;-5.5819342;30
1038;42.6096076;-5.5819342;42.6095673;-5.5818799;30
1039;42.6095673;-5.5818799;42.6094619;-5.5817831;30
1040;42.6094619;-5.5817831;42.6081192;-5.5807013;30
1041;42.6095088;-5.5817409;42.6099943;-5.5821515;30
1042;42.6095088;-5.5817409;42.6095744;-5.5818185;30
1043;42.6095744;-5.5818185;42.6096756;-5.581906;30
1044;42.6096756;-5.581906;42.6097336;-5.5819576;30
1045;42.6097336;-5.5819576;42.6097583;-5.5820059;30
1046;42.6097583;-5.5820059;42.6097634;-5.5820371;30
1047;42.6097634;-5.5820371;42.6098108;-5.5820233;30
1048;42.6098108;-5.5820233;42.6099611;-5.5821358;30
1049;42.6099611;-5.5821358;42.6099943;-5.5821515;30
1050;42.6097634;-5.5820371;42.6097711;-5.5820836;30
1051;42.6097711;-5.5820836;42.6097632;-5.5821762;30
1052;42.6097632;-5.5821762;42.6097411;-5.5823053;30
1053;42.6083582;-5.58475;42.6083767;-5.5847741;30
1054;42.6083767;-5.5847741;42.6084074;-5.5848314;30
1055;42.6206576;-5.5916682;42.6205163;-5.5914978;50
1056;42.6206576;-5.5916682;42.6208288;-5.5918697;50
1057;42.6208288;-5.5918697;42.6214545;-5.5926752;50
1058;42.6214545;-5.5926752;42.6217067;-5.5929943;50
1059;42.6217067;-5.5929943;42.6217281;-5.5930214;50
1060;42.6217281;-5.5930214;42.6217366;-5.5930322;50
1061;42.6206576;-5.5916682;42.6205912;-5.5916373;50
1062;42.6205912;-5.5916373;42.6205438;-5.5916186;50
1063;42.6205438;-5.5916186;42.6204876;-5.5915689;50
1064;42.6204876;-5.5915689;42.6204412;-5.5915166;50
1065;42.6204412;-5.5915166;42.6203603;-5.5914111;50
1066;42.5939073;-5.5587577;42.593897;-5.5589362;30
1067;42.593897;-5.5589362;42.5939034;-5.5590881;30
1068;42.5938875;-5.5708348;42.5938611;-5.5708228;50
1069;42.5938611;-5.5708228;42.5938425;-5.5708091;50
1070;42.5938425;-5.5708091;42.5938274;-5.5707918;50
1071;42.5938274;-5.5707918;42.5938175;-5.5707756;50
1072;42.5938175;-5.5707756;42.5938068;-5.5707497;50
1073;42.5938068;-5.5707497;42.5938001;-5.570718;50
1074;42.5938001;-5.570718;42.5937995;-5.5706803;50
1075;42.5937995;-5.5706803;42.5938064;-5.5706443;50
1076;42.5938064;-5.5706443;42.5938163;-5.5706191;50
1077;42.5938163;-5.5706191;42.5938356;-5.5705905;50
1078;42.5938356;-5.5705905;42.5938628;-5.5705688;50
1079;42.5938875;-5.5708348;42.5938765;-5.5706505;30
1080;42.5938765;-5.5706505;42.5938628;-5.5705688;30
1081;42.5939736;-5.5708353;42.5938875;-5.5708348;50
1082;42.5939736;-5.5708353;42.593972;-5.5709307;30
1083;42.593972;-5.5709307;42.5939717;-5.5709788;30
1084;42.5939717;-5.5709788;42.5939402;-5.5717281;30
1085;42.5939402;-5.5717281;42.5939382;-5.5719182;30
1086;42.5939382;-5.5719182;42.5939338;-5.572027;30
1087;42.6111845;-5.5862366;42.6111707;-5.5863772;30
1088;42.6111707;-5.5863772;42.6111999;-5.5865079;30
1089;42.6111999;-5.5865079;42.6112385;-5.5865828;30
1090;42.6105091;-5.5858186;42.6105325;-5.5860124;30
1091;42.6105325;-5.5860124;42.610573;-5.5861246;30
1092;42.610573;-5.5861246;42.6106001;-5.5861821;30
1093;42.600385;-5.5814315;42.6000192;-5.5810981;30
1094;42.6000192;-5.5810981;42.5999089;-5.5809926;30
1095;42.5999089;-5.5809926;42.5997044;-5.5808081;30
1096;42.5976103;-5.5789195;42.5976543;-5.5788359;50
1097;42.5976103;-5.5789195;42.5975292;-5.5788469;30
1098;42.5975292;-5.5788469;42.5968298;-5.5782096;30
1099;42.5968298;-5.5782096;42.5967693;-5.5781766;30
1100;42.5967693;-5.5781766;42.5966715;-5.5781747;30
1101;42.5966715;-5.5781747;42.5965252;-5.5781705;30
1102;42.5978454;-5.5791289;42.5976103;-5.5789195;30
1103;42.5986507;-5.5798632;42.5984619;-5.579688;30
1104;42.5984619;-5.579688;42.5978454;-5.5791289;30
1105;42.5964993;-5.5713345;42.596784;-5.5715163;30
1106;42.596784;-5.5715163;42.5968224;-5.5715654;30
1107;42.5964993;-5.5713345;42.5965394;-5.5714117;30
1108;42.5965394;-5.5714117;42.5965374;-5.5715297;30
1109;42.5965374;-5.5715297;42.5965284;-5.5715694;30
1110;42.5965284;-5.5715694;42.5964854;-5.571621;30
1111;42.6037741;-5.5768245;42.6040504;-5.5770769;30
1112;42.6040504;-5.5770769;42.6040889;-5.5771113;30
1113;42.6086956;-5.5853016;42.6087187;-5.5854052;30
1114;42.6087187;-5.5854052;42.6087603;-5.5855056;30
1115;42.6087603;-5.5855056;42.6087942;-5.5855537;30
1116;42.6087942;-5.5855537;42.6088385;-5.5856017;30
1117;42.6088385;-5.5856017;42.6093311;-5.5859122;30
1118;42.6093311;-5.5859122;42.6094157;-5.5859635;30
1119;42.6094157;-5.5859635;42.6094967;-5.5860023;30
1120;42.6094967;-5.5860023;42.6095772;-5.5860399;30
1121;42.6095772;-5.5860399;42.6096577;-5.5860633;30
1122;42.6096577;-5.5860633;42.6097688;-5.5860835;30
1123;42.6097688;-5.5860835;42.609881;-5.5860895;30
1124;42.609881;-5.5860895;42.6102537;-5.5860679;30
1125;42.6086956;-5.5853016;42.6086684;-5.5853821;30
1126;42.6086684;-5.5853821;42.6086138;-5.5854683;30
1127;42.6086138;-5.5854683;42.6085422;-5.5855273;30
1128;42.6085422;-5.5855273;42.6084607;-5.5855533;30
1129;42.5939828;-5.570541;42.5940271;-5.5705414;30
1130;42.5939828;-5.570541;42.5940889;-5.5704105;30
1131;42.5940889;-5.5704105;42.5941515;-5.5703417;30
1132;42.5941515;-5.5703417;42.5941898;-5.5702995;30
1133;42.5941898;-5.5702995;42.5943036;-5.5701989;30
1134;42.5943036;-5.5701989;42.594237;-5.5700054;30
1135;42.594237;-5.5700054;42.5939273;-5.5702124;30
1136;42.5939273;-5.5702124;42.5938822;-5.5702522;30
1137;42.5938822;-5.5702522;42.5938695;-5.5703217;30
1138;42.5938695;-5.5703217;42.5938782;-5.5704101;30
1139;42.5938782;-5.5704101;42.5939486;-5.5705407;30
1140;42.6126764;-5.5885543;42.6126962;-5.5884557;30
1141;42.6126962;-5.5884557;42.6126969;-5.5883831;30
1142;42.6126969;-5.5883831;42.6126884;-5.5883355;30
1143;42.6126884;-5.5883355;42.6126555;-5.5882467;30
1144;42.6126555;-5.5882467;42.6124396;-5.5880047;30
1145;42.6124396;-5.5880047;42.61237;-5.5879241;30
1146;42.61237;-5.5879241;42.6123017;-5.5878726;30
1147;42.6062775;-5.583878;42.6062972;-5.5837117;30
1148;42.6062972;-5.5837117;42.606279;-5.5835998;30
1149;42.606279;-5.5835998;42.6062652;-5.5835148;30
1150;42.6062652;-5.5835148;42.6062262;-5.5834715;30
1151;42.6062262;-5.5834715;42.6061161;-5.5833147;30
1152;42.6061161;-5.5833147;42.60575;-5.5826615;30
1153;42.60575;-5.5826615;42.6055625;-5.5823076;30
1154;42.6055625;-5.5823076;42.6055324;-5.582251;30
1155;42.6055324;-5.582251;42.6053448;-5.5819052;30
1156;42.6053448;-5.5819052;42.6049505;-5.581195;30
1157;42.6049505;-5.581195;42.6048807;-5.5810741;30
1158;42.6048807;-5.5810741;42.6048108;-5.5809532;30
1159;42.6048108;-5.5809532;42.6046582;-5.5807413;30
1160;42.6046582;-5.5807413;42.6045665;-5.5806322;30
1161;42.6045665;-5.5806322;42.6045277;-5.5805997;30
1162;42.610692;-5.5867217;42.6107115;-5.5865628;30
1163;42.6107115;-5.5865628;42.610692;-5.5865079;30
1164;42.610692;-5.5865079;42.6106635;-5.5864333;30
1165;42.5911027;-5.5640473;42.5910269;-5.5639388;30
1166;42.5911027;-5.5640473;42.5910669;-5.5639082;30
1167;42.5910669;-5.5639082;42.5910268;-5.5637501;30
1168;42.5910268;-5.5637501;42.5910019;-5.5636426;30
1169;42.5910019;-5.5636426;42.5909933;-5.5635631;30
1170;42.5909933;-5.5635631;42.5909971;-5.5634938;30
1171;42.5909971;-5.5634938;42.5910168;-5.5634273;30
1172;42.5910168;-5.5634273;42.5910473;-5.5633937;30
1173;42.5910473;-5.5633937;42.5910841;-5.5633846;30
1174;42.5910841;-5.5633846;42.5911251;-5.5633903;30
1175;42.5911251;-5.5633903;42.5911605;-5.5634052;30
1176;42.5911605;-5.5634052;42.5912029;-5.5634418;30
1177;42.6053854;-5.5782306;42.6054063;-5.5782552;10
1178;42.6054063;-5.5782552;42.605419;-5.5782712;10
1179;42.605419;-5.5782712;42.6054358;-5.5782923;10
1180;42.6054358;-5.5782923;42.6055051;-5.5783559;10
1181;42.6055051;-5.5783559;42.6076592;-5.5803169;10
1182;42.6076592;-5.5803169;42.6076911;-5.5803507;10
1183;42.6053854;-5.5782306;42.6053579;-5.5782611;30
1184;42.6053579;-5.5782611;42.6053388;-5.5782854;30
1185;42.6053388;-5.5782854;42.6053129;-5.5783194;30
1186;42.6053129;-5.5783194;42.6052982;-5.5783346;30
1187;42.6052982;-5.5783346;42.6052739;-5.578363;30
1188;42.6045638;-5.5771662;42.6045634;-5.5771137;30
1189;42.6047773;-5.5776926;42.604956;-5.5778457;30
1190;42.5983337;-5.5718421;42.5983809;-5.5719403;30
1191;42.5983809;-5.5719403;42.5984288;-5.5720042;30
1192;42.5983337;-5.5718421;42.5983065;-5.5718987;30
1193;42.5983065;-5.5718987;42.5982888;-5.5719759;30
1194;42.597741;-5.5721877;42.5977236;-5.5721785;30
1195;42.5977236;-5.5721785;42.5976678;-5.572149;30
1196;42.5976678;-5.572149;42.5974348;-5.5719931;30
1197;42.597741;-5.5721877;42.5977637;-5.5721836;30
1198;42.5977637;-5.5721836;42.5977782;-5.5721757;30
1199;42.5977782;-5.5721757;42.5977978;-5.5721594;30
1200;42.5977978;-5.5721594;42.5977881;-5.5722097;10
1201;42.5977978;-5.5721594;42.5978122;-5.5721365;50
1202;42.5978122;-5.5721365;42.5978188;-5.572122;50
1203;42.5978188;-5.572122;42.5978637;-5.5720013;50
1204;42.5978637;-5.5720013;42.5979094;-5.5719003;50
1205;42.6092892;-5.586362;42.6092621;-5.5861774;30
1206;42.6092621;-5.5861774;42.6092356;-5.5861259;30
1207;42.6092356;-5.5861259;42.609184;-5.5860255;30
1208;42.609184;-5.5860255;42.6089446;-5.5858818;30
1209;42.6089446;-5.5858818;42.6087729;-5.5857787;30
1210;42.6087729;-5.5857787;42.6085695;-5.5856509;30
1211;42.6085695;-5.5856509;42.6085184;-5.5856037;30
1212;42.6085184;-5.5856037;42.6084607;-5.5855533;30
1213;42.6106635;-5.5864333;42.6106322;-5.5864126;30
1214;42.6106322;-5.5864126;42.610513;-5.5863466;30
1215;42.610513;-5.5863466;42.6103852;-5.5862933;30
1216;42.6103852;-5.5862933;42.6102622;-5.586274;30
1217;42.6102622;-5.586274;42.6102275;-5.5862715;30
1218;42.6102275;-5.5862715;42.610127;-5.5862635;30
1219;42.610127;-5.5862635;42.6098546;-5.5862829;30
1220;42.6098546;-5.5862829;42.6097606;-5.5862753;30
1221;42.6097606;-5.5862753;42.6096665;-5.5862598;30
1222;42.6096665;-5.5862598;42.6094854;-5.5862046;30
1223;42.6112146;-5.5870635;42.6112414;-5.5869079;30
1224;42.6112414;-5.5869079;42.6112078;-5.5868256;30
1225;42.6112078;-5.5868256;42.6111847;-5.586769;30
1226;42.6111847;-5.586769;42.6109636;-5.586625;30
1227;42.6109636;-5.586625;42.6108944;-5.5865799;30
1228;42.6116957;-5.5875303;42.6117437;-5.587367;30
1229;42.6117437;-5.587367;42.6117411;-5.5872538;30
1230;42.6117411;-5.5872538;42.6117138;-5.5871511;30
1231;42.6117138;-5.5871511;42.6116482;-5.5870847;30
1232;42.6116482;-5.5870847;42.6114626;-5.5869479;30
1233;42.6112385;-5.5865828;42.6113853;-5.5866796;30
1234;42.6113853;-5.5866796;42.6115257;-5.5867659;30
1235;42.59846;-5.5717118;42.5984195;-5.5717677;30
1236;42.5984195;-5.5717677;42.5984057;-5.5717981;30
1237;42.5984057;-5.5717981;42.5983946;-5.5718389;30
1238;42.5983946;-5.5718389;42.5983906;-5.5718888;30
1239;42.5983906;-5.5718888;42.5983948;-5.5719336;30
1240;42.5983948;-5.5719336;42.5984288;-5.5720042;30
1241;42.59846;-5.5717118;42.5984021;-5.5717524;30
1242;42.5984021;-5.5717524;42.598377;-5.5717812;30
1243;42.598377;-5.5717812;42.5983337;-5.5718421;30
1244;42.6034241;-5.5765113;42.6036293;-5.5766939;30
1245;42.6036293;-5.5766939;42.6037741;-5.5768245;30
1246;42.5909366;-5.5632181;42.5909277;-5.5631744;50
1247;42.5909366;-5.5632181;42.5909644;-5.5632101;50
1248;42.5909644;-5.5632101;42.5910061;-5.5632181;50
1249;42.5910061;-5.5632181;42.5910426;-5.5631037;30
1250;42.5910061;-5.5632181;42.5910348;-5.5632236;50
1251;42.5910348;-5.5632236;42.5911104;-5.5632542;50
1252;42.5919726;-5.5654881;42.5919399;-5.5653973;30
1253;42.5919726;-5.5654881;42.5920166;-5.5656101;30
1254;42.5919726;-5.5654881;42.5920852;-5.5656605;50
1255;42.5920852;-5.5656605;42.5921569;-5.5658692;50
1256;42.5921569;-5.5658692;42.5921904;-5.5659205;50
1257;42.5921904;-5.5659205;42.5922199;-5.5659483;50
1258;42.5922199;-5.5659483;42.5922639;-5.5659658;50
1259;42.5922639;-5.5659658;42.5923144;-5.5659482;50
1260;42.5923144;-5.5659482;42.5923323;-5.5659299;50
1261;42.5923323;-5.5659299;42.5923536;-5.5659042;50
1262;42.5923536;-5.5659042;42.5923884;-5.5658379;50
1263;42.5923884;-5.5658379;42.5923632;-5.5659624;30
1264;42.5923632;-5.5659624;42.5923534;-5.5660109;30
1265;42.5923534;-5.5660109;42.5923307;-5.5661227;30
1266;42.604702;-5.5804848;42.6047584;-5.5805693;30
1267;42.6047584;-5.5805693;42.6049264;-5.5808201;30
1268;42.6049264;-5.5808201;42.6050815;-5.5810908;30
1269;42.6050815;-5.5810908;42.6051485;-5.5812187;30
1270;42.6051485;-5.5812187;42.6052461;-5.5814051;30
1271;42.62032;-5.5914337;42.6203603;-5.5914111;50
1272;42.62032;-5.5914337;42.6203153;-5.5914396;30
1273;42.6203153;-5.5914396;42.6203006;-5.5914586;30
1274;42.6203006;-5.5914586;42.620296;-5.5914656;30
1275;42.620296;-5.5914656;42.6202893;-5.5914759;30
1276;42.6202893;-5.5914759;42.6201095;-5.591792;30
1277;42.6201095;-5.591792;42.619905;-5.5921514;30
1278;42.619905;-5.5921514;42.6193959;-5.5930467;30
1279;42.6193959;-5.5930467;42.6191122;-5.5935479;30
1280;42.6191122;-5.5935479;42.6189767;-5.5937872;30
1281;42.6189767;-5.5937872;42.6188984;-5.5939275;30
1282;42.6188984;-5.5939275;42.6188783;-5.5939636;30
1283;42.6203603;-5.5914111;42.6203208;-5.5913586;50
1284;42.6203603;-5.5914111;42.62032;-5.5914337;50
1285;42.6203603;-5.5914111;42.6204127;-5.5914162;50
1286;42.6204127;-5.5914162;42.6204411;-5.5914323;50
1287;42.6204411;-5.5914323;42.6204866;-5.5914844;50
1288;42.6204866;-5.5914844;42.6205163;-5.5914978;50
1289;42.6205163;-5.5914978;42.6206576;-5.5916682;50
1290;42.6202675;-5.5911901;42.6205163;-5.5914978;50
1291;42.6202675;-5.5911901;42.6203207;-5.5913006;50
1292;42.6203207;-5.5913006;42.6203208;-5.5913586;50
1293;42.6203208;-5.5913586;42.62032;-5.5914337;50
1294;42.6219137;-5.5932504;42.6221053;-5.5934893;50
1295;42.6221053;-5.5934893;42.6225375;-5.5940243;50
1296;42.6219137;-5.5932504;42.6217889;-5.5930984;50
1297;42.6217889;-5.5930984;42.6217579;-5.5930591;50
1298;42.6217579;-5.5930591;42.6217366;-5.5930322;50
1299;42.6217366;-5.5930322;42.621745;-5.593063;50
1300;42.621745;-5.593063;42.6217528;-5.5930914;50
1301;42.6217528;-5.5930914;42.6217523;-5.5931505;50
1302;42.6217523;-5.5931505;42.6217433;-5.5932009;50
1303;42.6217366;-5.5930322;42.6217281;-5.5930214;50
1304;42.6217281;-5.5930214;42.6217067;-5.5929943;50
1305;42.6217067;-5.5929943;42.6214545;-5.5926752;50
1306;42.6214545;-5.5926752;42.6208288;-5.5918697;50
1307;42.6208288;-5.5918697;42.6206576;-5.5916682;50
1308;42.6217366;-5.5930322;42.6217579;-5.5930591;50
1309;42.6217579;-5.5930591;42.6217889;-5.5930984;50
1310;42.6217889;-5.5930984;42.6219137;-5.5932504;50
1311;42.6217433;-5.5932009;42.6217702;-5.5931917;50
1312;42.6217702;-5.5931917;42.6218217;-5.5931852;50
1313;42.6218217;-5.5931852;42.6218633;-5.5932042;50
1314;42.6218633;-5.5932042;42.6218951;-5.5932352;50
1315;42.6218951;-5.5932352;42.6219137;-5.5932504;50
1316;42.6026929;-5.5758592;42.6027361;-5.5758986;30
1317;42.6027361;-5.5758986;42.6028006;-5.5759604;30
1318;42.6081192;-5.5807013;42.6081835;-5.5807058;30
1319;42.6081835;-5.5807058;42.6092674;-5.5815616;30
1320;42.6092674;-5.5815616;42.6095088;-5.5817409;30
